TaxpayerId,FullName,INN,TotalIncome,TotalTransactions,TotalTax
28254,Котова Порфирий Викторович,100000028253,1202466.4,503.8697,117521.86
28255,Комаров Дементий Вениаминовна,100000028254,1486464.8,595.67865,72652.95
28256,Зайцева Богдан Арсенович,100000028255,1118682.8,454.68512,63588.66
28257,Аксенов Автоном Романовна,100000028256,1546422.4,612.7105,90482.664
28258,Кузнецов Спартак Егорович,100000028257,1116204.0,448.09534,61292.832
28259,Мухин Анжелика Григорьевич,100000028258,1157194.0,476.54807,69737.0
28260,Григорьева Виссарион Ермолаевич,100000028259,1795475.2,740.496,110313.85
28261,Зыкова Борислав Васильевна,100000028260,1251421.6,491.08798,120718.24
28262,Кудряшова Ульян Валентинович,100000028261,1476275.5,605.66943,119362.92
28263,Лукина Афиноген Михайловна,100000028262,1098039.8,434.7918,90986.7
28264,Фокина Алевтина Феоктистович,100000028263,1219380.5,472.77826,77564.48
28265,Ершова Остап Денисович,100000028264,1066160.8,430.40457,65675.305
28266,Корнилова Евлампий Адамович,100000028265,846544.7,347.26938,81477.664
28267,Егорова Мартын Ааронович,100000028266,1119336.0,435.0788,92156.51
28268,Буров Прасковья Елисеевич,100000028267,1043377.06,423.42838,81336.97
28269,Сергеева Мартьян Антипович,100000028268,701943.1,303.33664,66736.086
28270,Мишина Кондрат Еремеевич,100000028269,1418980.4,545.9199,131776.84
28271,Архипов Данила Феоктистович,100000028270,1237283.8,490.4923,65898.08
28272,Григорьев Харлампий Владленович,100000028271,1333150.5,528.4886,100905.234
28273,Сергеева Федосий Захаровна,100000028272,1472589.0,590.66876,81161.336
28274,Селиверстова Аверьян Викторович,100000028273,1267711.8,508.81326,103771.58
28275,Кудряшова Спиридон Елисеевич,100000028274,1510137.9,598.1351,72784.86
28276,Турова Анна Евсеевич,100000028275,1203240.5,503.8697,117521.86
28277,Хохлова Вениамин Тимуровна,100000028276,1116204.0,448.09534,61347.742
28278,Капустина Осип Афанасьевич,100000028277,1450970.9,601.5423,117316.03
28279,Давыдова Наркис Вениаминовна,100000028278,1289514.0,516.1128,88283.64
28280,Котов Елизавета Устинович,100000028279,1397832.9,568.6489,83077.74
28281,Носкова Денис Егорович,100000028280,1237779.0,479.1499,102360.664
28282,Зимина Арефий Александровна,100000028281,1019276.7,418.575,55363.75
28283,Селезнева Степан Святославовна,100000028282,1043255.3,411.9176,81651.16
28284,Нестеров Викентий Ивановна,100000028283,925241.1,373.80338,48450.387
28285,Большакова Пахом Даниилович,100000028284,1138921.9,457.54388,101551.71
28286,Белоусов Иларион Юльевич,100000028285,1210671.5,483.04175,106307.86
28287,Никитин Евсей Эдгардович,100000028286,889333.06,382.43536,91826.6
28288,Новиков Нина Жоресович,100000028287,1485142.9,605.19824,120330.95
28289,Меркушев Лукия Кирилловна,100000028288,1237283.8,490.4923,65898.08
28290,Сафонов Бажен Алексеевич,100000028289,1158129.5,450.78616,70188.555
28291,Мартынов Савелий Фадеевич,100000028290,1324598.1,544.3071,75132.414
28292,Шашкова Гордей Всеволодович,100000028291,1505779.9,578.56024,121515.484
28293,Никонов Надежда Игнатьевич,100000028292,1510137.9,598.1351,72784.86
28294,Цветкова Карп Валерьевич,100000028293,1393669.0,525.77765,110891.055
28295,Рыбакова Макар Валерьянович,100000028294,1126556.1,438.78,100792.484
28296,Молчанов Творимир Глебович,100000028295,1445040.6,597.9215,80912.414
28297,Воробьева Милий Архипович,100000028296,1420933.4,557.09955,73716.75
28298,Исаева Петр Даниилович,100000028297,1234457.5,491.5858,68565.86
28299,Евдокимов Семен Ярославович,100000028298,908393.9,374.58063,51896.21
28300,Куликов Викторин Фадеевич,100000028299,1118878.8,450.99115,58323.215
28301,Воронцов Фёкла Елисеевич,100000028300,974837.4,394.45105,92345.984
28302,Савельева Платон Фадеевич,100000028301,911024.7,362.42978,41517.74
28303,Агафонова Сидор Елизарович,100000028302,1016693.9,414.17654,46935.195
28304,Калашникова Самуил Борисович,100000028303,1182990.0,467.77744,59262.188
28305,Агафонова Евграф Власович,100000028304,935930.8,391.9936,55682.844
28306,Карпова Якуб Ануфриевич,100000028305,1362722.1,537.7218,74690.164
28307,Кошелева Варлаам Степановна,100000028306,1162829.0,467.99808,70187.06
28308,Ковалев Денис Викторовна,100000028307,1293582.2,506.5578,65866.05
28309,Маркова Варлаам Игоревич,100000028308,1297642.1,556.8139,126035.2
28310,Голубева Фаина Константиновна,100000028309,1340587.4,525.51324,110369.35
28311,Дементьева Матвей Леоновна,100000028310,1758765.1,720.46564,150127.0
28312,Журавлев Валерьян Афанасьевна,100000028311,1161957.9,466.12332,70187.06
28313,Зиновьев Степан Артурович,100000028312,1161957.9,466.12332,70241.97
28314,Красильникова Виссарион Юрьевна,100000028313,1421610.5,595.99457,136859.0
28315,Сысоева Аполлинарий Богданович,100000028314,1432847.2,569.6437,124685.03
28316,Дроздов Нестор Андреевич,100000028315,1492632.5,584.12555,137982.16
28317,Белоусов Евграф Святославовна,100000028316,1017017.5,454.0379,104431.96
28318,Копылова Моисей Денисович,100000028317,1118878.8,450.99115,58323.215
28319,Брагина Мартын Евгеньевна,100000028318,1174312.8,468.212,70828.63
28320,Кириллова Христофор Тихонович,100000028319,925241.1,373.80338,48450.387
28321,Волкова Гремислав Яковлевич,100000028320,860677.5,361.1233,75373.05
28322,Никитина Агафон Богданович,100000028321,1038432.7,434.91907,63754.98
28323,Капустина Касьян Анисимович,100000028322,935930.8,391.9936,55682.844
28324,Комарова Викентий Викентьевич,100000028323,1475473.1,579.744,80034.89
28325,Исакова Илья Игоревич,100000028324,1116385.0,449.79007,61292.832
28326,Гордеев Зосима Харитоновна,100000028325,1221022.1,503.89517,101066.016
28327,Сорокин Нифонт Эдгарович,100000028326,1498673.8,620.535,90777.71
28328,Прохорова Наум Тихонович,100000028327,1422446.5,562.6668,73865.34
28329,Комаров Гаврила Филимонович,100000028328,1257626.0,563.0212,125041.086
28330,Пономарев Никон Артемовна,100000028329,1161957.9,466.12332,70187.06
28331,Пономарева Дмитрий Фомич,100000028330,988753.44,403.7726,56325.94
28332,Федорова Алевтина Анатольевна,100000028331,1840948.0,750.79126,146265.3
28333,Кузьмина Кир Фролович,100000028332,1354000.4,536.08026,73822.5
28334,Васильева Ульяна Леоновна,100000028333,1405061.1,550.62213,87249.01
28335,Елисеева Родион Афанасьевич,100000028334,1144757.9,461.26508,100073.96
28336,Андреева Бажен Георгиевна,100000028335,1154088.5,468.28882,100125.19
28337,Афанасьев Твердислав Давыдович,100000028336,1174312.8,468.212,70828.63
28338,Горбачев Сигизмунд Кузьминична,100000028337,939781.3,387.2569,55294.18
28339,Зыкова Прокл Робертовна,100000028338,1036683.9,412.4045,56516.062
28340,Тарасов Милен Афанасьевич,100000028339,1015704.1,409.97656,46507.855
28341,Козлов Анжелика Эльдаровна,100000028340,914162.9,368.25067,49195.21
28342,Хохлова Оксана Никифоровна,100000028341,1587575.1,628.97217,134189.03
28343,Панфилов Савватий Даниилович,100000028342,1294890.5,508.735,65866.05
28344,Смирнов Агата Анатольевна,100000028343,1335172.1,515.0071,73244.07
28345,Семенов Доброслав Ярославович,100000028344,1532665.9,604.33496,98579.39
28346,Суханов Валентин Григорьевич,100000028345,1320426.0,529.1392,125543.81
28347,Данилов Ксения Артурович,100000028346,1343106.5,544.3778,73938.914
28348,Аксенова Лаврентий Яковлевич,100000028347,1287652.2,519.08167,78059.766
28349,Коновалов Леонтий Дмитриевна,100000028348,1237102.9,489.81332,65952.984
28350,Евсеева Вадим Яковлевна,100000028349,1795475.2,740.496,110313.85
28351,Овчинникова Ладислав Оскаровна,100000028350,1294617.5,510.90427,89976.59
28352,Абрамов Адриан Елизарович,100000028351,1494941.9,586.1317,79807.17
28353,Некрасова Лавр Ефстафьевич,100000028352,1173705.4,445.58517,74364.63
28354,Фадеев Ферапонт Фомич,100000028353,803837.8,360.4684,85138.52
28355,Беляева Ярослав Валентиновна,100000028354,1050940.5,435.086,64113.555
28356,Капустин Гедеон Тимуровна,100000028355,925241.1,373.80338,48450.387
28357,Лапин Феоктист Фадеевич,100000028356,1187645.6,462.90775,87506.88
28358,Зуев Ладимир Васильевна,100000028357,1044194.4,413.5876,71616.93
28359,Белозерова Полина Аверьянович,100000028358,887121.0,360.40756,54424.395
28360,Некрасова Адриан Бенедиктович,100000028359,1530801.2,611.61975,95694.21
28361,Ершова Радислав Федосеевич,100000028360,1157375.0,478.2569,69809.836
28362,Воробьева Маргарита Николаевна,100000028361,1116204.0,448.09534,61292.832
28363,Журавлева Зиновий Денисович,100000028362,1533260.2,615.5476,90226.195
28364,Жданов Мирослав Абрамович,100000028363,1256952.4,500.86154,60323.695
28365,Ильин Исидор Бориславович,100000028364,1680459.4,677.38477,102444.58
28366,Осипова Михаил Афанасьевич,100000028365,1287652.2,519.08167,78059.766
28367,Ефимова Боян Герасимович,100000028366,1287652.2,519.08167,78114.67
28368,Боброва Аникей Гордеевич,100000028367,1590120.0,635.8722,86211.89
28369,Зайцев Пров Степановна,100000028368,1299152.8,512.09424,77162.78
28370,Гуляев Никита Артёмович,100000028369,1397832.9,568.6489,83077.74
28371,Пестов Аверкий Терентьевич,100000028370,908393.9,374.58063,51896.21
28372,Котова Вацлав Терентьевич,100000028371,1062942.8,427.5927,64400.875
28373,Карпова Мария Трифонович,100000028372,1174312.8,468.212,70828.63
28374,Кузьмина Наталья Евстигнеевич,100000028373,911024.7,362.42978,41517.74
28375,Гурьева Остромир Ефстафьевич,100000028374,981615.0,397.76666,83488.13
28376,Горбачева Зоя Антоновна,100000028375,1172660.6,444.54962,74688.875
28377,Давыдова Всемил Тимуровна,100000028376,949995.5,386.34387,57712.406
28378,Тимофеева Амвросий Валериевна,100000028377,1530801.2,611.61975,95694.21
28379,Виноградова Селиван Валерьянович,100000028378,1237283.8,490.4923,65898.08
28380,Михайлова Леонид Святославовна,100000028379,941989.4,390.63632,94824.234
28381,Виноградова Аскольд Якубович,100000028380,1587571.5,628.0821,108707.59
28382,Соболев Творимир Терентьевич,100000028381,1340587.4,524.5449,110369.35
28383,Романова Никодим Викторовна,100000028382,1536044.0,625.2403,90597.02
28384,Матвеев Зиновий Семеновна,100000028383,988753.44,403.7726,56271.03
28385,Шилов Ираклий Дмитриевич,100000028384,988753.44,403.7726,56325.94
28386,Макаров Макар Исидорович,100000028385,1856993.5,723.3188,131988.61
28387,Бобылев Вячеслав Ефстафьевич,100000028386,1248349.6,495.89874,60580.594
28388,Лебедева Регина Фомич,100000028387,1412908.4,559.1234,84326.1
28389,Александров Борис Тимофеевна,100000028388,1041197.6,418.73474,72817.586
28390,Зуев Эмилия Борисовна,100000028389,1153314.2,468.28882,100125.19
28391,Зыков Евсей Захаровна,100000028390,1050940.5,435.086,64113.555
28392,Пестова Олимпий Витальевич,100000028391,1014393.44,404.01404,53242.8
28393,Зайцев Лидия Владимировна,100000028392,1169540.8,478.14273,119504.08
28394,Алексеев Орест Абрамович,100000028393,1182990.0,467.77744,59262.188
28395,Стрелкова Вера Егорович,100000028394,1090499.6,422.96204,86862.97
28396,Григорьева Евпраксия Ерофеевич,100000028395,1475473.1,579.744,80034.89
28397,Гущина Венедикт Харлампович,100000028396,1116385.0,449.79007,61292.832
28398,Горшкова Кира Владиленович,100000028397,988753.44,403.7726,56271.03
28399,Ситникова Евлампий Арсеньевич,100000028398,1695435.8,658.54926,86324.05
28400,Корнилова Ярополк Аксёнович,100000028399,1269909.6,504.05624,83050.875
28401,Гусев Порфирий Антонович,100000028400,1571581.9,626.1194,118149.81
28402,Гаврилова Никита Федосьевич,100000028401,1237102.9,489.81332,65898.08
28403,Агафонова Степан Матвеевич,100000028402,1202472.2,478.89633,113524.28
28404,Мартынов Порфирий Венедиктович,100000028403,1671013.1,665.8012,137083.25
28405,Медведев Ия Альбертовна,100000028404,1268150.5,510.6858,104285.57
28406,Костина Митофан Тарасовна,100000028405,1234457.5,491.5858,68565.86
28407,Кузьмина Фирс Григорьевич,100000028406,1180625.9,462.0711,87826.61
28408,Рогова Милан Якубович,100000028407,1019276.7,418.575,55363.75
28409,Лихачева Ипатий Николаевна,100000028408,1066160.8,430.40457,65675.305
28410,Суворова Полина Ивановна,100000028409,932658.5,375.0606,74693.664
28411,Орлов Лев Харлампьевич,100000028410,1020628.44,416.99924,55727.0
28412,Федоров Элеонора Иосифович,100000028411,1038432.7,434.91907,63754.98
28413,Тихонова Ратибор Афанасьевич,100000028412,737494.2,309.01062,47984.7
28414,Ларионова Гордей Яковлевна,100000028413,1475473.1,579.744,80034.89
28415,Щукин Лукьян Терентьевич,100000028414,1401718.1,525.3661,111727.016
28416,Блохина Милан Теймуразович,100000028415,1401407.6,524.14075,111727.016
28417,Зиновьева Иванна Елисеевич,100000028416,1662637.9,686.3357,102358.56
28418,Медведев Екатерина Федотович,100000028417,1420909.2,574.00104,86788.38
28419,Евдокимов Николай Терентьевич,100000028418,1546422.4,612.7105,90482.664
28420,Дьячков Ратмир Богданович,100000028419,1179184.0,473.9975,78351.164
28421,Агафонов Ратмир Сергеевна,100000028420,1287652.2,519.08167,78114.67
28422,Кошелева Вениамин Архипович,100000028421,1877504.1,734.84247,121374.6
28423,Харитонова Викторин Викентьевич,100000028422,1288433.1,550.7868,128601.04
28424,Воробьев Серафим Аверьянович,100000028423,1377426.6,545.8129,74171.14
28425,Никитин Станимир Львовна,100000028424,1181737.1,491.8954,117748.34
28426,Ширяева Адам Макаровна,100000028425,1062942.8,427.5927,64400.875
28427,Муравьев Ярослав Андреевна,100000028426,1001181.0,409.70667,83934.33
28428,Шилова Ферапонт Георгиевич,100000028427,1083531.5,420.4872,53185.49
28429,Жданова Модест Болеславовна,100000028428,1047638.5,437.16977,63565.48
28430,Сазонов Селиверст Дмитриевна,100000028429,1185506.5,479.84875,118247.39
28431,Медведева Дорофей Феликсовна,100000028430,857794.4,360.1982,72429.78
28432,Русакова Осип Гавриилович,100000028431,1589333.1,624.37177,133951.64
28433,Владимиров Марина Игоревич,100000028432,1202423.6,506.58096,117521.86
28434,Егоров Мечислав Фокич,100000028433,982179.5,403.62814,73189.15
28435,Одинцов Богдан Иларионович,100000028434,1486464.8,595.67865,72652.95
28436,Павлов Лукия Натановна,100000028435,1422446.5,562.6668,73865.34
28437,Красильникова Изот Геннадиевич,100000028436,1546422.4,612.7105,90482.664
28438,Шубин Эрнст Федоровна,100000028437,1116204.0,448.09534,61292.832
28439,Матвеева Соломон Ждановна,100000028438,1130896.6,441.31216,108024.33
28440,Михеев Терентий Анисимович,100000028439,1645579.2,671.934,96492.125
28441,Крюкова Софрон Фёдорович,100000028440,1354000.4,536.08026,73822.5
28442,Титов Силантий Феликсович,100000028441,1556659.6,602.60956,79813.83
28443,Фомина Синклитикия Кузьминична,100000028442,1002982.9,396.26138,91046.87
28444,Маслова Александра Ярославович,100000028443,1021705.06,411.5577,46613.633
28445,Селезнева Евграф Рубеновна,100000028444,1174312.8,468.212,70828.63
28446,Лебедев Ипполит Гертрудович,100000028445,953723.44,383.4264,59059.38
28447,Шилов Галактион Владиславович,100000028446,1123319.1,449.1601,59750.613
28448,Никитина Эраст Кирилловна,100000028447,1030632.75,446.45526,105747.4
28449,Крюкова Серафим Аскольдовна,100000028448,989771.06,414.87018,89430.53
28450,Дементьев Ерофей Васильевич,100000028449,1381056.4,560.4941,85111.664
28451,Ларионова Владилен Львовна,100000028450,1196674.9,473.0911,80231.76
28452,Маслова Авдей Арсенович,100000028451,1202472.2,478.89633,113469.39
28453,Третьякова Иларион Гурьевич,100000028452,1332338.2,549.7415,94257.96
28454,Шарапова Фортунат Альбертовна,100000028453,1340587.4,524.5449,110369.35
28455,Степанова Ерофей Августович,100000028454,1536044.0,625.2403,90597.02
28456,Степанова Агафон Елисеевич,100000028455,1392727.1,548.385,116893.21
28457,Попов Анисим Денисович,100000028456,1161957.9,466.12332,70241.97
28458,Смирнова Пантелеймон Изотович,100000028457,1703179.9,683.8304,155874.25
28459,Титова Леонид Оскаровна,100000028458,1276430.1,509.57132,104461.7
28460,Самойлова Варвара Болеславовна,100000028459,1367406.2,540.9046,73370.03
28461,Коновалова Аггей Борисович,100000028460,1024322.94,411.519,47505.766
28462,Константинова Лазарь Анатольевич,100000028461,1013320.06,436.29993,101463.266
28463,Носова Мартьян Феликсович,100000028462,1214673.9,489.23834,107131.61
28464,Харитонов Нина Ааронович,100000028463,925241.1,373.80338,48450.387
28465,Анисимов Милован Филимонович,100000028464,1062026.0,433.14938,65995.75
28466,Ковалева Селиван Алексеевич,100000028465,1231478.5,487.44528,106223.31
28467,Фомина Нонна Эльдаровна,100000028466,1098238.2,421.03955,87383.03
28468,Исаева Эммануил Андреевич,100000028467,1475473.1,579.744,80034.89
28469,Николаева Любосмысл Геннадиевна,100000028468,1207687.4,477.8968,114403.05
28470,Макаров Гаврила Леонидовна,100000028469,1179184.0,473.9975,78308.914
28471,Гордеева Роман Оскаровна,100000028470,1813519.1,699.148,145144.3
28472,Данилова Феоктист Абрамович,100000028471,1463366.4,570.6181,95343.18
28473,Потапов Никифор Георгиевич,100000028472,1680459.4,677.38477,102444.58
28474,Вишняков Эрнест Арсеньевич,100000028473,1237102.9,489.81332,65898.08
28475,Савина Чеслав Рудольфовна,100000028474,1363695.8,541.9335,131122.67
28476,Захарова Вениамин Ярославович,100000028475,1840948.0,750.79126,146265.3
28477,Жданова Евдоким Святославовна,100000028476,1248349.6,495.89874,60580.594
28478,Виноградова Пантелеймон Евстигнеевич,100000028477,1648302.6,662.9895,157942.02
28479,Михайлова Раиса Аскольдовна,100000028478,1024322.94,411.519,47505.766
28480,Мельников Натан Венедиктович,100000028479,1198047.6,470.02576,59882.312
28481,Зыков Фрол Фёдорович,100000028480,1032554.4,428.0443,103113.55
28482,Яковлев Остромир Михайловна,100000028481,1084498.6,420.1888,79407.45
28483,Колесников Никита Феофанович,100000028482,1123319.1,449.1601,59750.613
28484,Громова Савелий Арсеньевич,100000028483,1038432.7,434.91907,63754.98
28485,Сысоев Лора Фокич,100000028484,914162.9,368.25067,49195.21
28486,Калашников Доброслав Валериевна,100000028485,1587575.1,628.97217,134189.03
28487,Бирюков Людмила Леонидовна,100000028486,1162829.0,467.99808,70187.06
28488,Сергеева Лариса Ефимович,100000028487,1357328.0,519.13257,96251.45
28489,Белозерова Евгения Тарасовна,100000028488,1602972.8,654.58075,146467.78
28490,Денисов Зинаида Теймуразович,100000028489,1293739.1,547.1888,122831.91
28491,Федотова Валерьян Ильясович,100000028490,1536044.0,625.2403,90597.02
28492,Гурьева Ким Мироновна,100000028491,1129279.2,441.31216,107969.44
28493,Орлова Акулина Георгиевна,100000028492,1363695.8,541.3208,131122.67
28494,Стрелков Тимур Альбертовна,100000028493,1825054.2,710.2914,93215.33
28495,Трофимова Бронислав Кузьминична,100000028494,1299152.8,512.09424,77162.78
28496,Анисимова Капитон Богданович,100000028495,1479568.5,609.73114,139287.14
28497,Маслова Всеслав Дорофеевич,100000028496,1191971.5,471.2978,61837.062
28498,Лапин Гремислав Тимуровна,100000028497,1198047.6,470.02576,59882.312
28499,Белозеров Прасковья Юльевна,100000028498,1222616.8,475.98404,99522.59
28500,Фокин Анатолий Иосипович,100000028499,1096613.2,419.7187,89053.3
28501,Воробьев Творимир Феликсовна,100000028500,1223456.6,472.48172,65687.4
28502,Лыткина Савва Игоревич,100000028501,1021885.0,421.88638,56259.684
28503,Белозерова Мартьян Анатольевич,100000028502,890107.3,382.43536,91826.6
28504,Носков Петр Владиславович,100000028503,1218470.9,489.62384,88656.55
28505,Лобанов Лавр Юльевна,100000028504,1127118.2,451.5066,52729.887
28506,Тарасова Болеслав Альбертовна,100000028505,1293582.2,506.5578,65866.05
28507,Панфилова Олимпиада Ниловна,100000028506,1799282.2,700.5613,144308.34
28508,Белова Твердислав Игоревна,100000028507,1420909.2,574.00104,86788.38
28509,Харитонова Никандр Феофанович,100000028508,1797181.0,694.5923,143676.81
28510,Павлова Харлампий Никифоровна,100000028509,1116204.0,448.09534,61292.832
28511,Зиновьев Аким Бориславович,100000028510,1185942.2,451.01077,90234.04
28512,Савельев Филипп Брониславович,100000028511,1916293.0,768.37494,184399.47
28513,Князева Флорентин Германович,100000028512,1323276.6,514.30664,99843.484
28514,Воробьева Роман Ануфриевич,100000028513,1415140.0,551.4482,106277.23
28515,Шашков Клавдий Никифоровна,100000028514,1003618.44,450.9282,100875.67
28516,Сорокин Лаврентий Власович,100000028515,1029298.94,440.71802,105309.63
28517,Соловьев Варлаам Демидович,100000028516,912523.94,373.85156,50456.402
28518,Жданов Ярополк Эдуардовна,100000028517,925241.1,373.80338,48450.387
28519,Ширяева Тимофей Ефстафьевич,100000028518,1183675.1,470.3048,60086.97
28520,Родионов Устин Робертовна,100000028519,1015704.1,409.97656,46507.855
28521,Шестаков Трифон Ильинична,100000028520,794284.7,323.90735,44810.105
28522,Жданова Афиноген Ефстафьевич,100000028521,1681409.1,630.3854,131814.19
28523,Морозов Кузьма Терентьевич,100000028522,1162829.0,467.99808,70187.06
28524,Казаков Леонтий Харламович,100000028523,1157194.0,476.54807,69809.836
28525,Беляева Поликарп Леоновна,100000028524,1517115.8,599.17377,93121.93
28526,Архипова Евсей Тимуровна,100000028525,1271572.4,507.98746,104503.445
28527,Терентьев Потап Рубеновна,100000028526,1590045.8,677.1061,150809.22
28528,Фомин Ермолай Фадеевич,100000028527,1293582.2,506.5578,65866.05
28529,Шестакова Гремислав Харлампьевич,100000028528,1157194.0,476.54807,69737.0
28530,Красильникова Зосима Даниилович,100000028529,1469933.9,607.61865,116807.92
28531,Белов Сидор Ильинична,100000028530,1335721.2,515.11523,90630.84
28532,Сергеева Автоном Демидович,100000028531,1480342.8,607.74963,139287.14
28533,Костин Лучезар Степановна,100000028532,1046476.94,407.92166,56550.742
28534,Капустин Леонид Тихонович,100000028533,1210785.0,490.83218,106554.75
28535,Миронова Сидор Еремеевич,100000028534,1224593.8,475.65106,77218.85
28536,Евдокимова Ипат Романовна,100000028535,1051206.6,433.4934,96624.58
28537,Ефимов Арсений Робертовна,100000028536,1185744.0,482.13367,90943.52
28538,Бурова Андроник Владиславовна,100000028537,903074.1,373.25647,49383.19
28539,Носков Лавр Валериевна,100000028538,1081500.0,423.20496,52657.055
28540,Носов Феликс Федосеевич,100000028539,1682183.2,626.4096,130200.77
28541,Ершов Севастьян Фокич,100000028540,1128462.4,444.1894,107969.44
28542,Исаева Майя Кирилловна,100000028541,1293582.2,506.5578,65866.05
28543,Мельников Арефий Станиславовна,100000028542,1324598.1,544.3071,75132.414
28544,Никонова Савва Богдановна,100000028543,1118682.8,454.68512,63588.66
28545,Белозерова Авдей Борисовна,100000028544,1542732.4,614.65955,115173.3
28546,Белоусова Афиноген Макаровна,100000028545,934078.7,393.59796,94087.12
28547,Фадеева Марина Борисовна,100000028546,1203059.1,477.4365,90029.51
28548,Николаева Анастасия Евгеньевна,100000028547,1959450.8,742.0914,155876.67
28549,Большакова Сидор Федоровна,100000028548,1266014.5,510.0818,104285.57
28550,Агафонова Клавдий Тихонович,100000028549,1580485.8,619.63904,115765.7
28551,Рожков Панкрат Арсеньевич,100000028550,1169477.0,471.68936,71789.945
28552,Тетерин Адам Владиславовна,100000028551,1170673.1,478.4271,91781.51
28553,Захарова Мокей Валерианович,100000028552,1050940.5,435.086,64113.555
28554,Герасимов Прасковья Анатольевич,100000028553,663376.6,303.49548,73740.67
28555,Горбунов Любовь Иларионович,100000028554,1047638.5,437.16977,63565.48
28556,Константинов Надежда Владиславович,100000028555,1000053.94,405.48853,82194.96
28557,Кабанов Святополк Макаровна,100000028556,884403.3,404.8525,92867.22
28558,Евсеев Всеволод Арсеньевич,100000028557,1538913.5,596.46625,80049.16
28559,Андреев Марфа Даниловна,100000028558,1157375.0,478.2569,69809.836
28560,Соболева Ананий Викторович,100000028559,1237102.9,489.81332,65898.08
28561,Воробьева Александр Изотович,100000028560,1536355.9,626.9263,126268.02
28562,Буров Светлана Вениаминовна,100000028561,1243319.2,502.5081,68221.555
28563,Лыткина Клавдия Измаилович,100000028562,1343106.5,544.3778,73938.914
28564,Дементьев Азарий Адрианович,100000028563,1116204.0,448.09534,61292.832
28565,Евдокимова Аполлон Рудольфовна,100000028564,1126164.4,449.63184,52784.793
28566,Копылов Лаврентий Елизарович,100000028565,1959450.8,742.0914,155876.67
28567,Куликов Мечислав Федотович,100000028566,1335721.2,515.11523,90630.84
28568,Владимирова Татьяна Тарасович,100000028567,1367406.2,540.9046,73370.03
28569,Блинова Изот Анатольевич,100000028568,1072611.8,430.0576,64779.62
28570,Сысоева Мстислав Николаевна,100000028569,1019276.7,418.575,55363.75
28571,Самсонов Глеб Эдуардович,100000028570,1224886.9,475.83582,64063.22
28572,Кононов Платон Витальевич,100000028571,916088.8,398.67514,79838.7
28573,Исаева Дорофей Адамович,100000028572,977302.75,409.41028,81967.12
28574,Большаков Викентий Филимонович,100000028573,1119094.6,445.42313,59346.676
28575,Кабанов Тимур Болеславовна,100000028574,1002728.56,401.45514,53219.65
28576,Ефимов Феликс Гордеевич,100000028575,1682183.2,630.3854,131825.78
28577,Алексеева Кира Адамович,100000028576,1237283.8,490.4923,65898.08
28578,Носков Евлампий Фокич,100000028577,1179184.0,473.9975,78347.28
28579,Павлов Викторин Петровна,100000028578,1762421.8,678.9964,108388.74
28580,Панов Анастасия Харлампович,100000028579,1422446.5,562.6668,73865.34
28581,Быкова Никифор Михайловна,100000028580,1527050.2,609.66394,99653.92
28582,Селезнева Алексей Кирилловна,100000028581,1293582.2,506.5578,65866.05
28583,Сысоев Доброслав Абрамович,100000028582,1161957.9,466.12332,70241.97
28584,Громова Ермолай Витальевич,100000028583,1706225.4,681.1649,156533.25
28585,Константинова Наина Елисеевич,100000028584,1420933.4,557.09955,73716.75
28586,Семенова Ювеналий Георгиевич,100000028585,1494941.9,586.1317,79807.17
28587,Зимина Фёкла Викторович,100000028586,1144757.9,461.1718,100073.96
28588,Панов Анжелика Фролович,100000028587,1062942.8,427.5927,64400.875
28589,Константинова Светозар Иосифович,100000028588,849037.4,361.72083,74689.25
28590,Одинцов Селиверст Харламович,100000028589,872319.3,392.37982,88804.89
28591,Крылова Касьян Матвеевич,100000028590,1158982.8,474.4573,71372.78
28592,Носов Трифон Зиновьевич,100000028591,980031.4,399.76825,89953.81
28593,Исаков Дорофей Елизарович,100000028592,883570.0,363.62073,57781.297
28594,Жуков София Ерофеевич,100000028593,1211831.5,488.1396,68622.055
28595,Морозова Кондрат Витальевич,100000028594,1162829.0,467.99808,70187.06
28596,Дьячков Анна Артемовна,100000028595,1221378.4,505.3601,101258.89
28597,Жукова Симон Аркадьевна,100000028596,1728782.1,692.21045,146222.7
28598,Архипова Анатолий Чеславович,100000028597,1244322.5,492.89398,117659.016
28599,Бобылев Мирон Харламович,100000028598,1510137.9,598.1351,72784.86
28600,Мишина Алевтина Ермилович,100000028599,1352421.0,517.7072,85805.5
28601,Уваров Мечислав Архиповна,100000028600,1157194.0,476.54807,69737.0
28602,Ларионов Евпраксия Робертовна,100000028601,1910868.2,770.6369,184158.9
28603,Шашков Ульян Марсович,100000028602,1512215.2,577.0618,122054.14
28604,Устинов Ладимир Иосифович,100000028603,1634653.0,628.11786,117539.09
28605,Захаров Фёкла Матвеевна,100000028604,1123348.5,445.4931,60579.2
28606,Герасимова Денис Елизарович,100000028605,1170673.1,478.4271,91781.51
28607,Егоров Прохор Болеславовна,100000028606,1194313.9,472.00916,59708.3
28608,Трофимов Капитон Теймуразович,100000028607,808673.5,327.2909,44998.26
28609,Комарова Екатерина Валерьянович,100000028608,1052404.9,413.67596,72449.484
28610,Терентьева Валентина Георгиевна,100000028609,1025921.1,408.87173,79716.03
28611,Денисова Федот Иосипович,100000028610,949995.5,386.34387,57712.406
